AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,Important,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
Yes,5,0,,09/16/2008,100,75577,unknown,2011-11-01T12:13:39.230,2011-11-01T12:13:39.230,Kevin,496830,13378,1,1,c#,Databinding ApplicationSettings to Custom Components,10,,
Yes,5,0,,09/16/2008,100,75621,unknown,2008-09-17T09:02:07.463,,Adam Mitz,0,8247,1,6,python,How to use form values from an unbound form,10,,
No,5,0,,09/16/2008,100,75626,unknown,2014-12-10T21:16:56.620,2014-12-09T16:11:46.823,Matthew Schinckel,1783163,13393,1,22,java,How can I pass an object to a JSP tag?,10,,
Yes,5,0,,09/16/2008,100,75691,unknown,2009-03-01T15:21:46.397,,hitec,0,13337,1,6,c#,how do i take picture from a digital camera attached to my computer throught USB cable using vb.net or asp.net or C#?,10,,
Yes,5,0,,09/16/2008,100,75700,unknown,2015-06-17T09:05:29.297,2015-06-17T09:05:29.297,Gaius,2926103,13143,1,9,java,JPA Multiple Transaction Managers,10,,
Yes,5,0,,09/16/2008,100,75701,unknown,2015-07-01T14:37:35.413,,Prakash,0,13313,1,22,c++,What happens to global variables declared in a DLL?,10,,
Yes,5,0,,09/16/2008,100,75704,unknown,2016-01-14T21:56:43.170,2014-04-16T06:28:39.087,Dan,2021046,8224,1,73,mysql,How do I check to see if a value is an integer in MySQL?,50,,
No,5,0,,09/16/2008,100,75705,unknown,2012-09-08T19:45:21.357,,shs,0,10333,1,7,c#,How to read/write dBase III files using C#/.NET ODBC or OLE?,10,,
No,5,0,,09/16/2008,100,75714,unknown,2008-10-14T14:59:17.933,2008-09-18T15:24:03.653,Mark Biek,0,0,1,2,c#,"PropertyGrid, DefaultValueAttribute, dynamic object, and enumerations",10,,
Yes,15,0,,09/16/2008,100,75722,unknown,2012-11-05T16:06:37.290,2012-11-05T16:06:37.290,Keith,645270,8701,1,20,c#,"Is there a better deterministic disposal pattern than nested ""using""s?",10,,
Yes,5,0,,09/16/2008,100,75732,unknown,2008-09-17T09:02:12.737,,Gulzar,0,12930,1,4,html,Not using widths & padding/margins on the same element?,10,,
Yes,5,0,,09/16/2008,100,75746,unknown,2015-05-21T10:44:41.273,2012-04-21T17:46:54.827,gomercobs,445517,12975,1,37,c#,Conditional operator assignment with Nullable<value> types?,10,,
Yes,5,0,,09/16/2008,100,75752,unknown,2013-05-01T12:23:52.797,2008-09-16T19:58:06.070,Chris Fournier,13196,13196,1,25,mysql,What is the most straightforward way to pad empty dates in sql results (on either mysql or perl end)?,10,,
Yes,5,0,,09/16/2008,100,75777,unknown,2013-10-22T15:13:07.073,2013-10-22T15:13:07.073,dbr,1566990,12597,1,8,c#,What is the .NET Control.Margin property for?,10,,
Yes,5,0,,09/16/2008,100,75785,unknown,2015-10-22T02:16:20.700,,Steve M,0,7301,1,51,c#,"How do you do AppBar docking (to screen edge, like WinAmp) in WPF?",10,,
Yes,5,0,2008-09-16T19:05:48.660,09/16/2008,100,75798,unknown,2013-01-02T13:34:15.310,,Jon Limjap,0,13436,1,16,python,Django -vs- Grails -vs-?,10,,
No,5,0,,09/16/2008,100,75829,unknown,2012-05-01T23:35:14.080,2012-05-01T23:35:14.080,moocha,151019,0,1,5,python,Best way to access table instances when using SQLAlchemy's declarative syntax,10,,
Yes,5,0,,09/16/2008,100,75848,unknown,2009-12-29T13:18:27.913,2009-12-29T13:17:20.597,user1873471,63550,1459442,1,0,java,Using Spry inside Java Server Faces framework,10,,
No,5,0,,09/16/2008,100,75857,unknown,2008-12-20T01:49:47.823,2008-09-17T13:18:48.033,Mark Biek,12332,12332,1,2,mysql,How can MyISAM tables be used more safely?,10,,
Yes,5,0,,09/16/2008,100,75886,unknown,2009-11-18T03:31:12.597,,modesty,0,2915,1,12,c#,C# driver development?,10,,
Yes,5,0,,09/16/2008,100,75947,unknown,2009-08-11T09:18:25.340,2008-09-16T20:23:49.360,user1645055,914,4898,1,12,html,How can I make Internet Explorer not change the colors in my PNG images,10,,
Yes,15,0,,09/16/2008,100,75976,unknown,2013-11-11T13:23:52.467,2013-07-18T13:08:22.203,Gaius,730,730,1,21,c#,How and when to abandon the use of arrays in C#?,10,,
Yes,5,0,,09/16/2008,100,75978,unknown,2013-08-13T20:02:55.330,,Chris Fournier,0,2748,1,3,c#,Accessing App.config in a location different from the binary,10,,
No,5,0,,09/16/2008,100,76042,unknown,2014-08-27T12:04:26.377,2009-06-02T13:59:14.480,Zack,4249,8530,1,4,java,"Java 1.6 JDK tool, VisualVM",10,,
Yes,5,0,,09/16/2008,100,76065,unknown,2015-12-16T07:23:46.540,2008-09-16T20:36:07.257,Ryan Fox,13519,13519,1,15,mysql,How do I pass a variable to a mysql script?,10,,
Yes,5,0,,09/16/2008,100,76096,unknown,2009-02-25T15:08:06.197,,MojoFilter,0,64673,1,8,python,Undo with GTK TextView,10,,
Yes,5,0,,09/16/2008,100,76206,unknown,2010-09-23T12:55:22.947,2008-09-24T16:03:42.843,Epaga,12870,2915,1,0,c#,Quick C# prototype program with simple DB,10,,
Yes,5,0,,09/16/2008,100,76214,unknown,2014-03-21T03:33:03.437,,Adam Mitz,0,4110,1,2,java,Windows Mobile 6 J2SE-scale JVM implementation,10,,
No,5,0,,09/16/2008,100,76217,unknown,2015-10-06T07:15:34.610,2014-06-10T15:27:05.797,Flubba,616443,13455,1,8,java,What (good) Java RADIUS server libraries are out there?,10,,
Yes,15,0,,09/16/2008,100,76223,unknown,2015-12-15T11:34:54.557,,Nigel Campbell,0,7008,1,12,java,Get Last Friday of Month in Java,10,,
Yes,5,0,,09/16/2008,100,76254,unknown,2012-03-24T22:06:07.557,,joopjoob,0,5446,1,15,java,access to auto increment identity field after SQL insert in java,10,,
No,5,0,,09/16/2008,100,76291,unknown,2012-08-08T05:40:23.167,2012-08-08T05:40:23.167,marxidad,5542,5542,1,8,java,Find minimal necessary java classpath,10,,
Yes,5,0,,09/16/2008,100,76300,unknown,2012-12-20T14:27:44.073,2008-09-16T20:25:22.243,Michael Stum,13581,13581,1,1,java,What's the best way to return variables from a syncExec?,10,,
Yes,15,0,,09/16/2008,100,76314,unknown,2013-10-19T02:20:22.193,2011-05-25T18:29:59.507,Patrick McElhaney,122607,2312,1,60,java,How can I open Java .class files in a human-readable way?,100,,
Yes,5,0,,09/16/2008,100,76324,unknown,2008-10-14T21:01:50.930,,Ryan Fox,0,6244,1,2,php,Easy expanation of setting up Openssl on Windows,10,,
Yes,5,0,,09/16/2008,100,76327,unknown,2016-01-13T20:56:51.623,2016-01-13T20:56:51.623,Chris Fournier,719662,13582,1,21,java,How can I prevent Java from creating hsperfdata files?,10,,
Yes,5,0,,09/16/2008,100,76359,unknown,2015-06-27T00:41:12.583,2015-06-27T00:41:12.583,Roger Pate,632951,13320,1,4,php,Variable binding in PHP ADOdb,10,,
Yes,15,0,,09/16/2008,100,76408,unknown,2014-10-13T12:45:22.127,2012-11-05T17:03:09.293,Orion Edwards,128421,11234,1,6,python,Which of these scripting languages is more appropriate for pen-testing?,10,,
Yes,5,0,,09/16/2008,100,76455,unknown,2013-11-18T07:10:51.350,2011-04-13T14:30:57.203,Jim Anderson,300930,300930,1,5,c#,How do you change the color of the border on a group box?,10,,
No,15,0,,09/16/2008,100,76488,unknown,2015-04-07T09:09:54.580,2013-04-10T19:37:53.557,Ryan Fox,558486,13594,1,234,mysql,Using MySQL with Entity Framework,100,,
Yes,5,0,,09/16/2008,100,76549,unknown,2014-08-19T16:52:52.483,,Grant,0,974,1,4,java,"How are Integer arrays stored internally, in the JVM?",10,,
Yes,15,0,,09/16/2008,100,76564,unknown,2015-12-01T18:18:26.080,2013-04-16T14:04:39.880,Vaibhav,106224,7072,1,67,html,Is there an easy way to change the color of a bullet in a list?,100,,
No,5,0,,09/16/2008,100,76591,unknown,2012-05-10T22:35:08.763,,Pat,0,4893,1,9,java,persistence.xml not found during maven testing,10,,
Yes,5,0,,09/16/2008,100,76601,unknown,2008-12-14T11:33:06.263,,Jeff Atwood,0,13666,1,1,html,Page can not be displayed,10,,
Yes,15,0,,09/16/2008,100,76624,unknown,2015-01-26T23:52:54.800,,Dan,0,9236,1,14,c++,64 bit enum in C++?,10,,
Yes,5,0,2008-09-16T20:28:49.147,09/16/2008,100,76629,unknown,2012-05-25T11:26:21.610,2008-09-16T20:38:09.157,Yaakov,13673,13673,1,6,c#,Mixing C# Code and umanaged C++ code on Windows with Visual Studio,10,,
Yes,5,0,,09/16/2008,100,76680,unknown,2008-09-17T00:43:47.957,,Jeff Atwood,0,13636,1,0,mysql,"Fetch unread messages, by user",10,,
Yes,5,0,,09/16/2008,100,76689,unknown,2011-06-09T16:10:29.797,2008-09-16T20:54:31.067,Mark Harrison,13281,13281,1,3,php,Advice on building a distributed CMS?,10,,
Yes,5,0,,09/16/2008,100,76712,unknown,2015-01-27T09:00:32.213,2008-09-19T00:15:30.397,Mike Stone,4330,4330,1,18,mysql,What is the best way to handle sessions for a PHP site on multiple hosts?,10,,
Yes,5,0,,09/16/2008,100,76762,unknown,2008-09-17T20:48:19.590,,Gaius,0,13594,1,2,mysql,Scaling cheaply: MySQL and MS SQL,10,,
Yes,5,0,,09/16/2008,100,76781,unknown,2008-10-28T16:01:18.760,,ChanChan,0,9938,1,4,c#,How do I TDD a custom membership provider and custom membership user?,10,,
Yes,15,0,2008-09-19T16:41:12.153,09/16/2008,100,76796,unknown,2015-12-03T11:16:22.673,2015-12-03T11:16:22.673,ChanChan,2504659,0,1,84,c++,General guidelines to avoid memory leaks in C++,50,,
Yes,5,0,,09/16/2008,100,76854,unknown,2008-09-26T19:54:59.373,2008-09-26T19:54:59.390,Vaibhav,2134,13419,1,6,html,"CSS ""frameworks"" that account for browser irregularities?",10,,
No,5,0,,09/16/2008,100,76882,unknown,2012-08-22T15:14:33.497,2012-08-22T15:14:33.497,Chris Fournier,1146308,0,1,17,python,VBA: Resources for Python Programmer,10,,
Yes,5,0,,09/16/2008,100,76963,unknown,2008-09-16T22:53:07.520,,Steve M,0,0,1,1,c#,Looking for a simple C# numeric edit control,10,,
Yes,5,0,,09/16/2008,100,76964,unknown,2009-03-12T13:00:42.603,,Ned Batchelder,0,0,1,3,c#,Using Outlook API to get to a specific folder,10,,
Yes,15,0,,09/16/2008,100,76993,unknown,2015-12-30T18:01:20.077,2015-12-30T18:01:20.077,GateKiller,161052,12597,1,39,c#,How to double buffer .NET controls on a form?,10,,
Yes,15,5,,09/16/2008,1000,77005,unknown,2015-12-15T11:52:05.527,2015-12-15T11:52:05.527,Ronnie,2508150,13676,1,347,c++,How to generate a stacktrace when my gcc C++ app crashes,100,,
Yes,5,0,,09/16/2008,100,77013,unknown,2008-09-16T21:06:17.230,2008-09-16T21:06:17.230,Lance Roberts,5,13790,1,2,c++,Which open-source C++ database GUI project should I help with?,10,,
Yes,5,0,,09/16/2008,100,77082,unknown,2008-09-18T03:34:53.343,2008-09-18T03:34:53.343,Keith,13732,13732,1,1,c#,Cleanest way to implement collapsable entries in a table generated via asp:Repeater?,10,,
Yes,15,0,,09/16/2008,100,77086,unknown,2015-11-10T09:47:19.203,2008-09-16T21:07:21.910,GateKiller,31505,13778,1,23,python,"Which is faster, python webpages or php webpages?",10,,
Yes,15,0,,09/16/2008,100,77126,unknown,2008-09-16T22:17:52.927,,Chris Fournier,0,13846,1,1,c++,What are some good compilers to use when learning C++?,10,,
Yes,5,0,,09/16/2008,100,77128,unknown,2008-09-20T23:09:51.323,2008-09-16T23:04:51.283,Mark Biek,9114,9114,1,5,php,PHP Deployment to windows/unix servers,10,,
Yes,5,0,,09/16/2008,100,77198,unknown,2008-09-19T04:17:40.937,,JasonBunting,0,4787,1,3,python,"What does BlazeDS Livecycle Data Services do, that something like PyAMF or RubyAMF not do?",10,,
Yes,15,0,,09/16/2008,100,77213,unknown,2015-01-30T02:51:53.057,2008-09-17T04:00:01.230,Chris Fournier,2648,2648,1,21,java,eliminating duplicate Enum code,10,,
Yes,5,0,,09/16/2008,100,77266,unknown,2015-11-05T21:39:16.773,,dreftymac,0,1359466,1,3,c++,Can operator>> read an int hex AND decimal?,10,,
Yes,5,0,,09/16/2008,100,77293,unknown,2015-01-16T12:17:41.647,,Chris Fournier,0,9058,1,3,c++,What is an easy way to create a MessageBox with custom button text in Managed C++?,10,,
Yes,5,0,,09/16/2008,100,77387,unknown,2013-05-18T04:51:10.423,2013-05-18T04:51:10.423,marxidad,13979,13979,1,17,java,How to instantiate a Java array given an array type at runtime?,10,,
No,5,0,,09/16/2008,100,77418,unknown,2010-01-29T19:24:01.393,2008-09-16T21:41:43.043,Mark Biek,832,12386,1,1,java,Good Authentication and Authorisation Package in Java?,10,,
Yes,15,0,,09/16/2008,100,77436,unknown,2015-06-12T10:46:28.867,,Ronnie,0,8621,1,10,java,Ant is not able to delete some files on windows,10,,
No,15,0,,09/16/2008,100,77503,unknown,2009-06-13T02:20:57.673,2009-06-13T02:20:57.673,Shog9,70157,8664,1,4,c#,C# Datatype for large sorted collection with position?,10,,
No,5,0,,09/16/2008,100,77522,unknown,2015-09-27T07:35:55.377,2008-09-16T22:04:36.390,splattne,1666,0,1,3,c++,Multithreaded Debugger,10,,
No,5,0,,09/16/2008,100,77535,unknown,2011-01-17T15:29:57.590,2011-01-17T15:29:57.590,Chris Fournier,21234,14046,1,1,c++,Need gcc/g++ working on SCO6,10,,
Yes,5,0,,09/16/2008,100,77552,unknown,2016-03-02T10:17:18.483,2015-09-21T09:03:49.857,Steve M,58635,5926,1,64,python,'id' is a bad variable name in Python,10,,
Yes,5,0,,09/16/2008,100,77558,unknown,2012-01-22T21:47:49.820,2012-01-22T21:36:11.383,Chris Fournier,880367,10333,1,0,php,How can I use the PHP File api to write raw bytes?,10,,
Yes,5,0,,09/16/2008,100,77598,unknown,2008-10-23T11:09:34.443,,Mark Harrison,0,0,1,5,java,Getting java and flash to talk to each other,10,,
Yes,15,5,2008-09-16T21:57:43.817,09/16/2008,100,77632,unknown,2016-03-03T03:19:14.973,,Chris Fournier,0,13578,1,49,c#,"What is cool about generics, why use them?",10,,
Yes,15,0,2008-09-16T22:00:27.803,09/16/2008,100,77659,unknown,2016-01-27T17:33:55.817,2008-09-25T11:12:49.600,Alex Miller,615,13791,1,16,c#,Blocking dialogs in .NET WebBrowser control,10,,
No,5,0,,09/16/2008,100,77683,unknown,2009-10-16T22:12:33.320,2008-09-17T15:46:14.950,Chris Fournier,14113,14113,1,4,c#,Is there a specification-based testing framework for C# .Net 2.0?,10,,
Yes,5,0,,09/16/2008,100,77686,unknown,2013-04-29T16:33:25.800,2013-04-29T16:33:25.800,Mark Biek,573032,1432,1,0,java,Java Applet - Partially Signed?,10,,
Yes,15,5,2008-09-16T22:04:40.070,09/16/2008,1000,77718,unknown,2016-01-16T00:02:50.227,2012-06-10T06:42:28.620,user257111,225647,0,1,246,java,Why doesn't Java offer operator overloading?,100,,
Yes,5,0,,09/16/2008,100,77731,unknown,2014-01-25T17:28:21.607,,hop,0,13996,1,4,python,iBATIS for Python?,10,,
No,5,0,,09/16/2008,100,77813,unknown,2011-12-30T09:10:54.313,,Keith,0,1693,1,2,java,Way to read Windows EventLog with Java,10,,
Yes,5,0,,09/16/2008,100,77817,unknown,2008-09-16T22:46:23.170,,Chris,0,13986,1,2,c++,C++ runtime knowledge of classes,10,,
Yes,15,0,2014-11-24T13:34:56.753,09/16/2008,100,77826,unknown,2016-01-28T13:40:06.860,2014-11-24T09:41:20.900,Mendelt Siebenga,11995,11995,1,20,php,PHP: $_SESSION - What are the pros and cons of storing temporarily used data in the $_SESSION variable,10,,
Yes,15,0,,09/16/2008,100,77873,unknown,2015-10-07T12:12:00.913,2015-06-14T10:59:58.753,John Millikin,161114,14166,1,34,php,Filling PDF Forms with PHP,10,,
Yes,15,0,,09/16/2008,100,77891,unknown,2010-10-20T18:32:58.497,2008-09-16T23:19:53.603,Nathan Bedford,1820,4246,1,6,html,What emails clients are being used out there?,10,,
Yes,5,0,,09/16/2008,100,77936,unknown,2015-06-16T12:34:22.897,,Ryan Fox,0,676,1,10,python,What's the best way to calculate a 3D (or n-D) centroid?,10,,
No,5,0,,09/16/2008,100,77996,unknown,2011-07-13T00:34:51.207,2008-09-16T22:39:37.397,Andy Lester,842,13790,1,8,c++,Custom events in C++?,10,,
Yes,5,0,,09/16/2008,100,78004,unknown,2008-09-16T23:12:46.803,,Vaibhav,0,0,1,5,java,How should I start when developing a system based on modules or plugins?,10,,
Yes,5,0,,09/16/2008,100,78053,unknown,2014-04-08T21:09:02.723,2014-04-08T21:09:02.723,Jason Baker,3486029,14238,1,1,c++,How to iterate over all the page breaks in an Excel 2003 worksheet via COM,10,,
Yes,5,0,,09/16/2008,100,78108,unknown,2016-02-01T16:37:20.127,2016-02-01T16:37:20.127,NXC,2016932,1994377,1,15,php,Is there a difference between apache module vs cgi (concerning security)?,10,,
No,5,0,,09/16/2008,100,78141,unknown,2013-11-13T10:27:36.357,2008-09-16T23:41:36.140,Jon Ericson,7984,7984,1,2,c#,Calling base.Dispose() automatically from derived classes,10,,
Yes,5,0,,09/16/2008,100,78161,unknown,2008-09-17T03:52:08.223,2008-09-16T23:25:28.333,McDowell,165305,165305,1,1,c#,Assistance porting commctrl commands to C#,10,,
No,15,5,,09/16/2008,100,78184,unknown,2015-06-13T21:46:22.813,2012-11-22T13:58:36.700,David McGraw,667301,0,1,15,c++,How do I create RAW TCP/IP packets in C++?,10,,
Yes,5,0,,09/16/2008,100,78233,unknown,2013-04-02T19:57:20.630,2008-09-16T23:17:04.000,Gulzar,2916,2916,1,2,c#,"XML to Excel (2007) Ideas using Windows XP, and C#.Net",10,,
No,5,0,,09/16/2008,100,78238,unknown,2014-10-21T11:18:49.700,2010-11-05T22:01:36.157,Haacked,423105,0,1,1,python,OPENGL User Interface Programming,10,,
Yes,5,0,2008-09-16T23:17:42.190,09/16/2008,100,78282,unknown,2008-09-17T02:08:35.087,2008-09-16T23:31:41.580,Leon Bambrick,4337,0,1,0,c#,Reading files in use and system files on Windows XP & Vista using .NET,10,,
Yes,5,0,,09/16/2008,100,78296,unknown,2015-12-07T15:50:45.263,2014-06-12T10:33:35.020,Mark Harrison,1035257,14322,1,9,php,"Reasons why PHP would echo errors, even with error_reporting(0)?",10,,
Yes,5,0,,09/16/2008,100,78303,unknown,2008-09-21T17:52:48.613,2008-09-21T17:52:48.613,Simon,598,5190,1,0,c#,Remoting facilities on Visual Studio 2008,10,,
No,5,0,2008-09-16T23:31:13.373,09/16/2008,100,78351,unknown,2008-09-16T23:34:24.363,,Nigel Campbell,0,0,1,4,c#,Font rendering libraries for C# / dot-NET?,10,,
No,5,0,,09/16/2008,100,78352,unknown,2008-09-17T00:22:02.673,,Kevin Fairchild,0,9628,1,1,java,What runs in a C heap vs a Java heap in HP-UX environment JVMs?,10,,
Yes,5,0,,09/16/2008,100,78392,unknown,2012-06-15T14:05:44.870,2008-09-17T03:58:45.603,Jeff Atwood,7946,7946,1,0,php,How to install php-gtk in the Acer Aspire One?,10,,
Yes,5,0,,09/16/2008,100,78431,unknown,2014-11-03T09:26:21.743,,David,0,12650,1,5,python,Redirect command to input of another in Python,10,,
No,5,0,,09/16/2008,100,78447,unknown,2012-07-01T15:07:48.667,2012-07-01T15:07:48.667,TK,367456,12854,1,0,php,How to create a DOM from a User's input in PHP5?,10,,
No,5,0,,09/16/2008,100,78450,unknown,2012-02-21T21:22:37.667,,Andreas H.R. Nilsson,0,14382,1,6,python,Python ReportLab use of splitfirst/splitlast,10,,
Yes,15,5,,09/17/2008,1000,78536,unknown,2016-01-27T12:53:06.913,2015-12-16T09:42:00.867,Peter Hession,216074,3742,1,1184,c#,Deep cloning objects,100,,
Yes,5,0,,09/17/2008,100,78548,unknown,2010-08-09T21:48:08.820,,Ash,0,347616,1,93,c#,Passing data to Master Page in ASP.NET MVC,10,,
Yes,15,0,,09/17/2008,100,78570,unknown,2013-06-21T19:59:47.387,,Chris Fournier,0,184,1,2,html,Which JavaScript library is recommended for neat UI effects?,10,,
No,5,0,,09/17/2008,100,78590,unknown,2009-03-04T20:10:32.807,2008-09-17T01:03:25.850,Chris Fournier,234,14470,1,2,java,Similar thing to RJS (used in Ruby on Rails) in the Java web app world?,10,,
Yes,5,0,,09/17/2008,100,78703,unknown,2014-08-22T17:56:35.963,2012-01-20T20:24:20.620,lubos hasko,0,14521,1,37,jquery,Javascript framework calendar plugin,10,,
Yes,15,0,,09/17/2008,100,78717,unknown,2012-10-05T14:07:54.860,2009-06-17T03:24:56.487,Lane,59844,14528,1,10,c++,"""foreach values"" macro in gcc & cpp",10,,
Yes,5,0,,09/17/2008,100,78723,unknown,2008-09-17T02:05:36.497,2008-09-17T01:46:22.050,Chris,14535,14535,1,2,c++,How to test function call order,10,,
Yes,5,0,2008-09-17T01:02:31.157,09/17/2008,100,78799,unknown,2015-01-11T21:41:42.717,2015-01-11T21:41:42.717,Chris,4400284,10708,1,41,python,Is there a benefit to defining a class inside another class in Python?,10,,
No,15,0,,09/17/2008,100,78811,unknown,2015-08-27T06:59:48.397,2015-08-03T15:40:35.717,EnderMB,64046,0,1,70,java,Is there an effective tool to convert C# code to Java code?,50,,
Yes,5,0,,09/17/2008,100,78847,unknown,2008-09-17T02:44:28.713,,Chris Fournier,0,710,1,2,c#,How to retrieve a changed value of databound textbox within datagrid,10,,
Yes,5,0,2008-09-17T01:14:48.647,09/17/2008,100,78869,unknown,2014-12-28T13:17:33.560,2013-05-24T10:53:13.377,Jeff Atwood,63550,14569,1,34,java,Are Java code signing certificates the same as SSL certificates?,10,,
Yes,5,0,,09/17/2008,100,78900,unknown,2008-09-17T01:38:24.580,2008-09-17T01:28:02.890,brian d foy,11886,11886,1,2,python,How to check for memory leaks in Guile extension modules?,10,,
Yes,15,0,,09/17/2008,100,78932,unknown,2015-06-01T12:38:00.713,2011-06-20T14:46:07.273,Mark Biek,39321,6340,1,132,html,How do I programatically set the value of a select box element using javascript?,100,,
Yes,5,0,,09/17/2008,100,78974,unknown,2010-07-21T06:03:28.523,2010-07-21T06:03:28.523,Gaius,2975,2975,1,0,c#,How to set the output cache directive on custom controls with no code in front,10,,
Yes,5,0,,09/17/2008,100,79002,unknown,2012-07-08T16:46:26.660,2012-07-08T16:46:26.660,Vaibhav,597657,8020,1,3,java,What Java versions does Griffon support?,10,,
