AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
No,9,1,,09/16/2008,0,78238,2014-10-21T11:18:49.700,2010-11-05T22:01:36.157,,423105,0,1,1,python,OPENGL User Interface Programming,6600,,
Yes,3,1,2008-09-16T23:17:42.190,09/16/2008,1,78282,2008-09-17T02:08:35.087,2008-09-16T23:31:41.580,Gulzar,4337,0,1,0,c#,Reading files in use and system files on Windows XP & Vista using .NET,633,,
Yes,7,3,,09/16/2008,2,78296,2015-12-07T15:50:45.263,2014-06-12T10:33:35.020,,1035257,14322,1,9,php,"Reasons why PHP would echo errors, even with error_reporting(0)?",43844,,
Yes,2,0,,09/16/2008,0,78303,2008-09-21T17:52:48.613,2008-09-21T17:52:48.613,Haacked,598,5190,1,0,c#,Remoting facilities on Visual Studio 2008,351,,
No,1,0,2008-09-16T23:31:13.373,09/16/2008,0,78351,2008-09-16T23:34:24.363,,,0,0,1,4,c#,Font rendering libraries for C# / dot-NET?,1994,,
No,3,0,,09/16/2008,2,78352,2008-09-17T00:22:02.673,,,0,9628,1,1,java,What runs in a C heap vs a Java heap in HP-UX environment JVMs?,4090,,
Yes,3,0,,09/16/2008,1,78392,2012-06-15T14:05:44.870,2008-09-17T03:58:45.603,levhita,7946,7946,1,0,php,How to install php-gtk in the Acer Aspire One?,1914,,
Yes,4,0,,09/16/2008,1,78431,2014-11-03T09:26:21.743,,,0,12650,1,5,python,Redirect command to input of another in Python,3923,,
No,3,0,,09/16/2008,0,78447,2012-07-01T15:07:48.667,2012-07-01T15:07:48.667,,367456,12854,1,0,php,How to create a DOM from a User's input in PHP5?,218,,
No,3,0,,09/16/2008,0,78450,2012-02-21T21:22:37.667,,,0,14382,1,6,python,Python ReportLab use of splitfirst/splitlast,1651,,
Yes,28,7,,09/17/2008,422,78536,2016-01-27T12:53:06.913,2015-12-16T09:42:00.867,,216074,3742,1,1184,c#,Deep cloning objects,475369,,
Yes,9,1,,09/17/2008,56,78548,2010-08-09T21:48:08.820,,,0,347616,1,93,c#,Passing data to Master Page in ASP.NET MVC,30454,,
Yes,11,0,,09/17/2008,1,78570,2013-06-21T19:59:47.387,,,0,184,1,2,html,Which JavaScript library is recommended for neat UI effects?,1207,,
No,2,0,,09/17/2008,0,78590,2009-03-04T20:10:32.807,2008-09-17T01:03:25.850,Orion Edwards,234,14470,1,2,java,Similar thing to RJS (used in Ruby on Rails) in the Java web app world?,145,,
Yes,9,0,,09/17/2008,14,78703,2014-08-22T17:56:35.963,2012-01-20T20:24:20.620,user212218,0,14521,1,37,jquery,Javascript framework calendar plugin,23204,,
Yes,10,0,,09/17/2008,2,78717,2012-10-05T14:07:54.860,2009-06-17T03:24:56.487,sfink,59844,14528,1,10,c++,"""foreach values"" macro in gcc & cpp",6402,,
Yes,7,0,,09/17/2008,0,78723,2008-09-17T02:05:36.497,2008-09-17T01:46:22.050,cos,14535,14535,1,2,c++,How to test function call order,616,,
Yes,5,0,2008-09-17T01:02:31.157,09/17/2008,13,78799,2015-01-11T21:41:42.717,2015-01-11T21:41:42.717,,4400284,10708,1,41,python,Is there a benefit to defining a class inside another class in Python?,30499,,
No,14,4,,09/17/2008,12,78811,2015-08-27T06:59:48.397,2015-08-03T15:40:35.717,,64046,0,1,70,java,Is there an effective tool to convert C# code to Java code?,78881,,
Yes,2,0,,09/17/2008,0,78847,2008-09-17T02:44:28.713,,,0,710,1,2,c#,How to retrieve a changed value of databound textbox within datagrid,3311,,
Yes,4,0,2008-09-17T01:14:48.647,09/17/2008,5,78869,2014-12-28T13:17:33.560,2013-05-24T10:53:13.377,,63550,14569,1,34,java,Are Java code signing certificates the same as SSL certificates?,16113,,
Yes,1,0,,09/17/2008,0,78900,2008-09-17T01:38:24.580,2008-09-17T01:28:02.890,Omer Zak,11886,11886,1,2,python,How to check for memory leaks in Guile extension modules?,316,,
Yes,15,1,,09/17/2008,28,78932,2015-06-01T12:38:00.713,2011-06-20T14:46:07.273,,39321,6340,1,132,html,How do I programatically set the value of a select box element using javascript?,334585,,
Yes,2,0,,09/17/2008,0,78974,2010-07-21T06:03:28.523,2010-07-21T06:03:28.523,Glenn Slaven,2975,2975,1,0,c#,How to set the output cache directive on custom controls with no code in front,1225,,
Yes,1,1,,09/17/2008,0,79002,2012-07-08T16:46:26.660,2012-07-08T16:46:26.660,,597657,8020,1,3,java,What Java versions does Griffon support?,264,,
Yes,28,3,,09/17/2008,57,79023,2015-06-10T05:31:19.647,2015-06-10T05:31:19.647,HappyDude,895245,14266,1,159,c++,Is there a C++ gdb GUI for Linux?,66001,,
Yes,4,0,,09/17/2008,0,79041,2012-10-23T21:05:29.530,2012-10-23T21:05:29.530,,387076,861,1,0,php,Retrieve all nodes in a tree that are children of another one,433,,
Yes,11,0,,09/17/2008,5,79111,2013-03-01T18:00:37.280,2013-03-01T17:59:05.457,,698179,14656,1,20,c#,.NET (C#): Getting child windows when you only have a process handle or PID?,33492,,
Yes,16,11,,09/17/2008,148,79126,2015-04-11T19:01:21.960,2015-02-15T21:15:54.497,,5302,5302,1,596,c#,Create Generic method constraining T to an Enum,161478,,
Yes,6,0,,09/17/2008,3,79197,2016-02-06T09:55:27.660,2009-04-15T08:08:46.670,,14359,1133,1,9,c#,Combining two SyndicationFeeds,2913,,
Yes,22,0,,09/17/2008,13,79210,2015-08-20T23:00:22.050,2008-09-17T02:18:50.193,Peter Coulton,117,14717,1,30,c++,Best C++ IDE for *nix,17578,,
Yes,5,0,,09/17/2008,1,79215,2012-07-13T07:45:11.453,2012-07-13T07:45:11.453,,727208,10941,1,4,c#,How do you reference .js files located within the View folders from a Page using Asp.net MVC,3262,,
Yes,4,5,,09/17/2008,1,79258,2013-04-02T15:39:22.730,2008-09-17T03:13:38.363,Jon Galloway,5,4640,1,1,css,Find style references that don't exist,373,,
Yes,4,2,,09/17/2008,0,79356,2009-10-02T19:24:55.200,2009-01-22T15:19:26.000,Glennular,14753,14753,1,3,c++,What is best for desktop widgets (small footprint and pretty graphics)?,1044,,
No,8,2,,09/17/2008,46,79445,2015-04-02T19:59:49.237,2012-04-27T02:45:15.080,Hallgrim,287107,14758,1,38,c#,Beats per minute from real-time audio input,30866,,
No,3,0,,09/17/2008,1,79454,2008-09-17T11:08:17.270,2008-09-17T03:19:54.183,Daniel,10840,10840,1,4,python,Testing GUI code: should I use a mocking library?,1059,,
Yes,6,0,,09/17/2008,0,79455,2013-04-20T10:17:16.137,,,0,9021,1,5,jquery,How to select consecutive elements that match a filter,2183,,
Yes,22,2,,09/17/2008,154,79461,2016-02-28T17:47:08.223,2015-12-16T08:31:31.907,,3669624,5232,1,331,html,vertical alignment of elements in a div,570869,,
Yes,3,0,,09/17/2008,2,79498,2012-09-11T10:44:44.563,2012-03-13T01:39:52.960,,2755,2755,1,9,jquery,Unable to receive JSON from JQuery ajax call,26132,,
No,3,0,,09/17/2008,0,79533,2011-07-21T08:52:55.320,,,0,14808,1,2,c#,Architecture for real-time system?,763,,
No,6,1,2008-09-17T03:05:11.660,09/17/2008,31,79537,2013-08-23T15:18:21.773,2013-08-23T15:18:21.773,,1228,0,1,81,c++,Which is the best Linux C/C++ debugger (or front-end to gdb) to help teaching programming?,105857,,
Yes,4,0,,09/17/2008,0,79538,2009-01-23T17:32:14.860,,,0,97220,1,0,java,Scanner cannot be resolved to a type,13268,,
No,2,0,,09/17/2008,0,79541,2015-04-19T05:10:28.873,2015-04-19T05:10:28.873,,1506980,12529,1,3,jquery,forms and jquery,250,,
No,7,0,,09/17/2008,4,79584,2015-01-27T23:44:42.060,,,0,14706,1,18,php,Are there any Parsing Expression Grammar (PEG) libraries for Javascript or PHP?,5756,,
Yes,4,0,,09/17/2008,0,79594,2012-01-11T20:14:20.793,2012-01-11T20:14:20.793,,850882,14836,1,4,c#,Mapping internal data elements to external vendors' XML schema,817,,
Yes,2,0,,09/17/2008,0,79602,2008-09-17T03:44:00.677,,,0,322887,1,1,python,How do I get started processing email related to website activity?,389,,
Yes,4,0,,09/17/2008,0,79612,2013-04-02T15:07:30.680,2013-04-02T15:07:30.680,,830691,13320,1,3,css,how to save a public html page with all media and preserve structure,1751,,
No,5,1,,09/17/2008,11,79658,2012-02-03T09:37:23.027,,,0,0,1,17,java,React on global hotkey in a Java program on Windows/Linux/Mac?,11295,,
Yes,2,0,,09/17/2008,0,79662,2008-12-10T18:26:42.263,2008-12-10T18:26:42.263,TravisO,35116,14544,1,1,java,Java JFormattedTextField for typing dates,1943,,
No,9,1,,09/17/2008,28,79677,2015-10-28T19:00:52.670,,,0,813,1,30,c++,What's the best way to do fixed-point math?,23878,,
No,11,1,,09/17/2008,30,79693,2016-02-29T19:25:02.720,2012-02-04T05:02:51.683,Jonathan Holland,546730,0,1,156,c#,Getting all types in a namespace via reflection,79049,,
Yes,6,0,2008-09-17T03:42:58.150,09/17/2008,0,79736,2012-01-27T17:49:19.763,2008-09-17T03:47:24.227,John,718,7644,1,0,c#,".Net Gridview alpha sorting, it needs to be numerically sorted",2367,,
Yes,4,0,,09/17/2008,2,79745,2011-06-30T12:41:28.527,,,0,5022,1,3,c++,How to determine which version of Direct3D is installed?,4925,,
Yes,6,0,,09/17/2008,6,79754,2015-01-05T16:36:05.840,2009-01-02T16:51:25.563,philippe ,18804,3176,1,10,python,Unittest causing sys.exit(),3683,,
Yes,14,2,,09/17/2008,61,79797,2015-09-09T12:53:47.887,2015-08-06T11:36:47.793,dF,4247268,3715,1,124,python,How do I convert local time to UTC in Python?,134456,,
Yes,3,0,,09/17/2008,0,79843,2008-09-17T20:12:01.863,,,0,14893,1,1,java,What is the best way to load a Hibernate object graph before using it in a UI?,2036,,
Yes,3,1,,09/17/2008,17,79850,2009-03-01T00:05:41.433,2009-03-01T00:05:41.433,Eddie,57752,10708,1,17,python,How do you design data models for Bigtable/Datastore (GAE)?,8594,,
Yes,2,0,,09/17/2008,1,79875,2014-12-12T00:28:15.547,2014-12-12T00:28:15.547,,64046,13348,1,1,c#,C# utility to create a CA,1877,,
Yes,9,1,,09/17/2008,11,79891,2012-10-10T14:39:10.933,2008-09-17T04:16:28.913,jjnguy,2598,13812,1,21,java,What is the best testing tool for Swing-based applications?,13220,,
No,5,0,,09/17/2008,1,79918,2008-10-16T10:49:43.113,2008-10-01T01:09:55.357,Greg,13940,13940,1,1,java,Integrating static analysis tools with each other?,675,,
No,5,0,,09/17/2008,0,79928,2016-01-19T10:08:45.417,2008-11-05T14:38:03.977,chills42,23855,0,1,0,php,What is the best way to change the encoding of text in PHP,703,,
No,5,0,,09/17/2008,1,79935,2011-11-02T12:36:53.700,2011-11-02T12:36:53.700,,496830,14948,1,2,java,Is there an equivalent to Java's Robot class (java.awt.Robot) for Perl?,1758,,
Yes,23,3,,09/17/2008,61,79960,2016-02-18T12:20:43.807,,,0,14956,1,113,php,How to Truncate a string in PHP to the word closest to a certain number of characters?,117452,,
Yes,12,1,,09/17/2008,34,79968,2016-02-23T04:40:09.300,2009-02-07T22:46:20.987,S.Lott,10661,5324,1,144,python,Split a string by spaces -- preserving quoted substrings -- in Python,45343,,
No,2,0,,09/17/2008,1,79992,2008-10-04T08:38:00.950,2008-10-04T08:38:00.950,pngaz,10972,10972,1,1,c++,Why can't I single-step Clipboard-code within the VS.NET debugger?,660,,
Yes,11,4,,09/17/2008,2,80021,2009-10-15T03:26:32.833,,,0,14924,1,5,java,"Is it me, or is Eclipse horribly unpredictable?",1593,,
Yes,3,0,,09/17/2008,1,80042,2012-08-30T23:06:54.670,2012-08-30T23:06:54.670,,317266,0,1,1,java,Byte buffer transfer via UDP,4242,,
No,4,3,,09/17/2008,0,80067,2008-09-17T05:52:19.760,2008-09-17T05:21:48.943,graham.reeds,342,11034,1,12,c#,Best Mocking Library,6712,,
Yes,16,3,,09/17/2008,64,80105,2012-08-31T08:40:39.380,2009-05-10T09:32:47.933,,56285,14204,1,88,java,What's the best way to distribute Java applications?,37435,,
Yes,4,0,,09/17/2008,0,80152,2012-10-04T15:32:58.997,2012-10-04T15:32:58.997,,1359042,0,1,1,mysql,Comparing MySQL Cross and Inner Joins,199,,
No,3,0,,09/17/2008,6,80182,2008-09-17T05:41:37.210,2008-09-17T05:25:29.030,hazzen,5066,11355,1,7,c#,How to track changes to business objects?,5859,,
No,3,0,,09/17/2008,6,80186,2014-01-19T11:39:45.293,2011-11-13T14:44:44.353,,367456,0,1,16,php,Using X-Sendfile with Apache/PHP,23787,,
Yes,5,3,,09/17/2008,0,80202,2015-12-17T11:59:27.533,2013-04-02T15:08:03.947,poor boy,830691,15023,1,2,css,How to insert a text-like element into document using javascript and CSS?,1344,,
Yes,3,1,,09/17/2008,0,80215,2009-04-05T09:39:25.580,,,0,310574,1,2,c#,Btrieve without Pervasive?,2167,,
Yes,4,0,,09/17/2008,1,80234,2014-01-30T13:57:41.000,2012-06-04T08:22:12.243,Shaul,7850,7850,1,1,c#,"Open .NET form in designer mode - get ""The path is not of a legal form""",4673,,
No,6,1,,09/17/2008,7,80247,2013-06-25T00:41:40.910,2013-06-24T01:50:39.053,,238753,0,1,36,c#,Implementations of interface through Reflection,19592,,
Yes,3,0,,09/17/2008,1,80292,2015-06-05T18:24:37.717,2015-06-05T18:24:37.717,Iraimbilanja,4248328,3831,1,0,mysql,mysqli_statement::num_rows() returns the wrong value,1720,,
Yes,10,3,,09/17/2008,0,80319,2016-01-19T09:53:07.687,2008-09-17T14:18:56.953,Mark Biek,305,0,1,4,php,"How do you convert 00:00:00 to hours, minutes, seconds in PHP?",3997,,
Yes,8,0,,09/17/2008,0,80341,2009-03-31T23:06:17.403,2009-03-31T23:06:17.403,Gopherkhan,13825,13825,1,2,c++,Best OS App for Outbound SMTP Packet Capture?,1075,,
No,4,0,,09/17/2008,0,80347,2015-03-27T22:13:05.140,,,0,0,1,1,c#,PubSub lib for c#,935,,
Yes,5,0,,09/17/2008,1,80348,2009-10-23T03:52:41.177,,,0,0,1,2,c++,"In C++, can you have a function that modifies a tuple of variable length?",1596,,
Yes,8,0,,09/17/2008,16,80351,2013-03-24T19:08:05.887,,,0,11023,1,21,php,PHP debugging on OS X - hopeless?,15032,,
Yes,8,0,,09/17/2008,0,80452,2008-09-23T20:30:31.227,,,0,15112,1,1,c++,Best technology for developing an app that runs on DESKTOP and in BROWSER?,418,,
No,43,1,2013-04-29T12:34:53.960,09/17/2008,154,80476,2016-02-26T22:09:56.990,2015-09-30T00:11:30.297,Antti Syk&#228,ri,453435,2948,1,760,java,How can I concatenate two arrays in Java?,553719,
Yes,4,1,,09/17/2008,1,80518,2014-11-20T12:53:28.183,2014-11-20T12:53:28.183,ee,885556,8668,1,0,c++,"What happens when the stylus ""lifts"" on a tablet PC? ",653,,
Yes,4,0,,09/17/2008,0,80541,2013-12-02T13:54:24.520,2013-12-02T13:54:24.520,Marcel Tjandraatmadja,2432317,131,1,1,php,Given two dates what is the best way of finding the number of weekdays in PHP?,1125,,
Yes,6,0,,09/17/2008,0,80592,2014-01-30T07:32:38.573,2014-01-30T07:32:38.573,Blorgbeard,1737819,11193,1,2,java,Method Local Inner Class,3828,,
Yes,2,0,,09/17/2008,1,80593,2008-10-07T10:55:20.610,2008-10-07T10:55:20.610,Isak Savo,8521,8521,1,3,c#,Enabling embedded controls in a FlowDocument,2098,,
No,2,1,,09/17/2008,24,80617,2008-09-17T09:29:45.977,,,0,15175,1,29,python,Asychronous Programming in Python Twisted,7025,,
Yes,7,1,,09/17/2008,7,80619,2015-12-14T17:44:18.367,,,0,9236,1,25,c++,'Helper' functions in C++,12233,,
Yes,2,0,,09/17/2008,0,80634,2010-05-28T17:44:29.827,2008-09-17T07:39:30.393,AndrewR,2994,2994,1,2,java,How to re-open the Java Console in Firefox 3 after I've closed it,16820,,
Yes,5,0,,09/17/2008,2,80645,2008-09-17T07:58:54.887,,,0,9077,1,14,c#,Best way to make events asynchronous in C#,14383,,
Yes,16,1,,09/17/2008,141,80646,2016-01-27T21:34:34.910,2016-01-03T15:33:24.437,nickf,63550,9021,1,281,php,How do the PHP equality (== double equals) and identity (=== triple equals) comparison operators differ?,127799,,
Yes,5,0,,09/17/2008,3,80690,2014-07-05T22:29:40.453,2014-07-05T22:29:40.453,Shimi Bandiel,246246,15100,1,8,java,Phantom Referenced Objects,1625,,
Yes,6,0,,09/17/2008,0,80691,2008-09-17T10:28:21.280,,,0,1007,1,1,c++,Orthogonal variables code duplication problem,470,,
Yes,17,5,,09/17/2008,12,80692,2015-08-21T04:21:27.567,2013-07-26T00:51:28.493,erickson,15187,15187,1,29,java,Java logger that automatically determines caller's class name,38768,,
Yes,2,0,,09/17/2008,0,80697,2014-07-22T12:47:22.650,2014-07-22T12:47:22.650,,1677594,4690,1,1,java,Hibernate Tools and the ever changing database,629,,
No,2,0,,09/17/2008,0,80766,2008-09-17T09:23:03.810,,,0,0,1,1,c#,How to convert Typed DataSet Scheme when one of the types was changed?,959,,
Yes,1,0,,09/17/2008,1,80784,2008-11-13T16:42:34.230,2008-11-13T16:42:34.230,Constantin,20310,10136,1,3,c#,Best approach to write/read binary data in Little or Big Endian with C#?,2236,,
Yes,5,0,,09/17/2008,4,80787,2013-09-01T23:30:19.557,,,0,8441,1,29,java,Active threads in ExecutorService,28713,,
Yes,3,0,,09/17/2008,1,80788,2013-08-12T21:58:27.213,2010-12-22T14:24:22.820,Epaga,157882,6583,1,3,c#,"Fatal Error C1083 - Cannot open include file: ""windows.h"": No such file or directory",34769,,
Yes,7,1,,09/17/2008,25,80799,2015-11-25T13:19:09.600,2015-11-25T13:19:09.600,Shimi Bandiel,1570688,15100,1,47,java,JAX-RS Frameworks,33856,,
Yes,3,0,,09/17/2008,0,80820,2012-05-19T13:43:56.170,2012-05-19T13:43:56.170,,210916,10385,1,3,c#,"OpenFileDialog. How about ""Specify Directory Dialog""?",8001,,
Yes,3,0,,09/17/2008,0,80831,2008-12-30T14:50:49.627,2008-09-17T09:08:12.957,Prakash,123,4097,1,2,c++,How to find out the distinguished name of the information store to feed to IExchangeManageStore::GetMailboxTable?,2745,,
Yes,2,0,,09/17/2008,0,80846,2009-04-08T05:50:54.747,,,0,11568,1,0,mysql,Zend Framework Select Operator Precedence,985,,
No,4,0,,09/17/2008,1,80876,2011-12-15T21:08:30.503,2011-12-15T21:08:30.503,kosoant,96780,15114,1,0,java,Dynamic contact information data/design pattern: Is this in any way feasible?,788,,
Yes,22,1,,09/17/2008,0,80892,2013-09-20T16:31:26.967,2008-09-19T07:24:03.690,Peter Hilton,2670,15264,1,10,java,Get Methods: One vs Many,650,,
No,4,0,,09/17/2008,0,80903,2011-06-02T20:36:05.273,2011-06-02T20:36:05.273,,151249,9602,1,0,c#,.Net 2.0: How to subscribe to a event publisher on a remote computer using transient subscriptions?,554,,
No,11,2,,09/17/2008,1,80923,2013-12-12T06:33:26.680,2013-12-12T06:33:26.680,,881229,12371,1,11,c++,How to find header dependencies for large scale projects on linux,6487,,
Yes,3,0,,09/17/2008,0,80993,2015-10-02T05:45:33.910,2015-10-02T05:45:33.910,,2396539,15274,1,4,python,How to skip sys.exitfunc when unhandled exceptions occur,1627,,
No,8,0,,09/17/2008,0,81021,2008-10-28T13:53:15.040,,,0,14981,1,1,mysql,Spelling Alternatives based on a Database?,1061,,
Yes,9,0,,09/17/2008,1,81052,2008-09-18T09:38:05.637,,,0,6651,1,4,c#,When should a class member be declared virtual (C#)/Overridable (VB.NET)?,11015,,
Yes,1,0,,09/17/2008,0,81061,2008-09-18T05:47:57.920,,,0,1606,1,0,mysql,MDB2 disconnects and forgets charset setting when reconnecting,1385,,
No,9,0,,09/17/2008,18,81062,2014-05-21T13:12:37.993,2012-09-08T18:23:14.103,,1561378,15315,1,54,c++,Garbage collection Libraries in C++,12125,,
Yes,3,0,,09/17/2008,1,81067,2008-11-12T18:08:53.020,2008-09-17T08:23:30.223,SCdF,1666,6056,1,3,c#,Is there a more efficient text spooler than TextWriter/StringBuilder,1189,,
No,2,0,,09/17/2008,0,81071,2010-06-25T13:40:46.653,2009-03-22T21:56:53.960,moocha,14444,3181,1,4,c#,Access denied error when building solution in Visual Studio 2005,9365,,
No,2,0,,09/17/2008,0,81132,2014-01-29T16:13:45.177,2008-09-17T08:31:59.330,harriyott,5744,0,1,6,java,Read Firefox 3 bookmarks,1911,,
No,3,2,,09/17/2008,13,81150,2012-06-08T00:57:01.357,,,0,0,1,23,c#,Best way to tackle global hotkey processing in c#?,26299,,
No,9,0,,09/17/2008,2,81158,2010-01-15T10:36:07.503,2008-09-17T13:17:51.810,Mark,4405,2095,1,6,c++,"Files on XP: Is turning off ""last access time"" safe?",2386,,
Yes,4,0,,09/17/2008,6,81160,2011-02-27T01:06:53.693,,,0,4110,1,11,java,Auto-generating Unit-Tests for legacy Java-code,4314,,
No,9,2,,09/17/2008,13,81180,2015-05-19T20:45:17.930,2013-02-18T10:37:56.323,,1293752,446104,1,44,html,How to get the file path from HTML input form in Firefox 3,186321,,
Yes,3,1,,09/17/2008,0,81191,2008-09-17T15:08:22.247,,,0,14351,1,2,python,PythonWin's python interactive shell calling constructors twice?,933,,
No,3,0,,09/17/2008,5,81194,2010-05-10T11:56:07.227,,,0,15367,1,13,c++,Remote debugging with Eclipse CDT,30408,,
Yes,13,3,,09/17/2008,44,81260,2015-06-07T21:00:41.987,2015-02-10T16:36:39.467,tovare,1480391,12677,1,65,java,Easiest way to merge a release into one JAR file,59618,,
No,2,0,,09/17/2008,0,81295,2015-07-20T16:18:14.023,2015-07-20T16:18:14.023,icelava,39709,15406,1,1,c#,Custom X509SecurityTokenManager ignored,541,,
No,1,0,,09/17/2008,0,81305,2008-10-17T23:36:46.047,2008-09-26T19:22:26.300,Chris,2134,3397,1,1,c#,Where to put the dependency injection framework config file?,341,,
Yes,5,0,,09/17/2008,0,81317,2008-09-20T20:11:31.407,2008-09-18T12:36:56.190,Jon Limjap,372,5599,1,3,c#,Using the same test suite on various implementations of a repository interface,306,,
Yes,3,0,2008-09-17T09:06:33.770,09/17/2008,0,81323,2012-10-06T16:42:42.313,,,0,7198,1,9,java,Changing the default encoding for String(byte[]),21595,,
Yes,21,2,,09/17/2008,81,81346,2015-11-14T17:50:19.033,2008-09-20T14:11:14.207,gregory,10204,10204,1,175,java,Most efficient way to increment a Map value in Java,76944,,
No,3,0,,09/17/2008,1,81347,2009-09-20T19:41:40.663,2009-09-20T19:41:40.663,Forgotten Semicolon,90723,11548,1,5,c#,Getting windows/domain credentials in asp.net while allowing anonymous access in IIS,5174,,
Yes,6,0,,09/17/2008,5,81376,2015-07-14T08:01:05.093,2015-07-14T08:01:05.093,Dana,3218692,15410,1,8,c#,Should I start using LINQ To SQL?,1970,,
Yes,4,1,,09/17/2008,1,81392,2014-01-30T07:33:03.450,2014-01-30T07:33:03.450,,1737819,7732,1,6,java,"Java: why do I receive the error message ""Type mismatch: cannot convert int to byte""",14188,,
