"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"4748","Yes",5,0,100,"unknown",1,"c++","What is the best signature for overloaded arithmetic operators in C++?",10,1674,0.995931009831289
"482","Yes",5,0,100,"unknown",1,"c++","Boost warnings with VC++ 9",10,1630,0.995930763462213
"3362","Yes",5,0,100,"unknown",1,"c++","SQLBindParameter to prepare for SQLPutData using C++ and SQL Native Client",10,1625,0.995930735464787
"3747","Yes",5,0,100,"unknown",1,"c++","How do you detect dialup, broadband or wireless Internet connections in C++ for Windows?",10,1544,0.995930281879758
"778","Yes",5,0,100,"unknown",1,"c++","C++ linker unresolved external symbols",10,1322,0.995929038462654
"5777","Yes",5,0,100,"unknown",0,"c++","How to simplify this code (generates a random int between min and max base on unsigned int)?",10,9403,0.995928469692542
"3455","Yes",5,0,100,"unknown",0,"c++","Firing COM events in C++ - Synchronous or asynchronous?",10,9236,0.995927533949692
"4540","Yes",5,0,100,"unknown",0,"c++","Boost shared_ptr container question",10,9236,0.995927533949692
"3220","Yes",5,0,100,"unknown",1,"c++","Orthogonal variables code duplication problem",10,1007,0.995927273505285
"1941","Yes",5,0,100,"unknown",1,"c++","create and stream large XML document in C++",10,779,0.995925995536933
"586","Yes",5,0,100,"unknown",1,"c++","How can I sort an array of double pointers based on the values they point to?",10,522,0.995924554541175
"3210","Yes",5,0,100,"unknown",0,"c++","What happens when the stylus ""lifts"" on a tablet PC? ",10,8668,0.995924349700006
"600","Yes",5,0,100,"unknown",1,"c++","Suitable alternative to CryptEncrypt",10,379,0.995923752522193
"291","Yes",5,0,100,"unknown",1,"c++","I can't get my debugger to stop breaking on first-chance exceptions",10,179,0.995922630553661
"426","Yes",5,0,100,"unknown",1,"c++","Windows/C++: How do I determine the share name associated with a shared drive?",10,179,0.995922630553661
"519","No",5,0,100,"unknown",1,"c++","DLL plugin that creates a parented window doesn't handle messages correctly",10,0,0.99592162613102
"3382","No",5,0,100,"unknown",1,"c++","Passing EXE data down to one or more DLLs",10,0,0.99592162613102
"3542","No",5,0,100,"unknown",1,"c++","C++ Derived Class problems",10,0,0.99592162613102
"3687","Yes",5,0,100,"unknown",1,"c++",""" Attach to Process "" in Visual Studio 2005",10,0,0.99592162613102
"4016","No",5,0,100,"unknown",1,"c++","::SendMessage( )",10,0,0.99592162613102
"4188","No",5,0,100,"unknown",1,"c++","I want tell the VC++ Compiler to compile all code. Can it be done?",10,0,0.99592162613102
"4701","Yes",5,0,100,"unknown",1,"c++","How to initialize Pango under Win32?",10,0,0.99592162613102
"5131","Yes",5,0,100,"unknown",1,"c++","Is there a way to determine if an exception is occurring?",10,0,0.99592162613102
"5805","No",5,0,100,"unknown",1,"c++","Best way to handle block ciphers in C++? (Crypto++)",10,0,0.99592162613102
"4256","Yes",5,0,100,"unknown",0,"c++","Changing the default settings for a console application",10,7734,0.995919108235624
"415","Yes",5,0,100,"unknown",690,"c#","Calling the base constructor in C#",100,493,0.995917423224608
"2488","Yes",5,0,100,"unknown",0,"c++","Remote installing of windows service",10,6698,0.995913286509754
"2873","Yes",5,0,100,"unknown",0,"c++","Virtual Files are opened from Temporary Internet Files",10,6508,0.995912217921518
"6241","Yes",5,0,100,"unknown",0,"c++","How to order headers in .NET C++ projects",10,6367,0.995911424736694
"5442","Yes",5,0,100,"unknown",0,"c++","Sharing GDI handles between processes in Windows CE 6.0",10,5378,0.99590585688237
"4829","No",5,0,100,"unknown",-2,"c++","C,C++ compiler for Vista",10,21057,0.9959019901257
"2609","Yes",15,0,1000,"unknown",1050,"java","Does finally always execute in Java?",100,885027,0.995899094142556
"1234","Yes",5,0,100,"unknown",0,"c++","Detect DOM modification in Internet Explorer",10,3448,0.995894969647893
"2377","Yes",5,0,100,"unknown",0,"c++","IDebugProgramProvider2.GetProviderProcessData on Vista",10,3390,0.995894642020887
"2410","Yes",5,0,100,"unknown",0,"c++","Resetting detection of source file changes",10,3153,0.995893302998529
"6058","Yes",5,0,100,"unknown",0,"c++","How to read config file entries from an INI file",10,3146,0.995893263442734
"969","Yes",5,0,100,"unknown",0,"c++","How can I convert types in C++?",10,1421,0.995883504187871
"799","Yes",5,0,100,"unknown",0,"c++","Simple Frameworks for Displaying Bitmaps and Handling Button Presses",10,1175,0.995882110552841
"2986","Yes",5,0,100,"unknown",0,"c++","How to fix an MFC Painting Glitch?",10,1169,0.995882076555873
"2209","Yes",5,0,100,"unknown",0,"c++","Can I set a data breakpoint in runtime in System C (or in Plain Vanilla C++)?",10,1084,0.995881594902138
"3449","Yes",5,0,100,"unknown",-1,"c++","Interfacing with telephony systems from *nix",10,9236,0.995881421913279
"5106","Yes",5,0,100,"unknown",0,"c++","Automatic Casts redux",10,342,0.995877387965145
"2810","No",5,0,100,"unknown",0,"c++","Get the current mouse coordinates",10,0,0.995875447478131
"2893","No",5,0,100,"unknown",0,"c++","One file doesn't recognize other file's class in C++",10,0,0.995875447478131
"4131","Yes",5,0,100,"unknown",0,"c++","Tool for identifying superfluous header files in c++",10,0,0.995875447478131
"6087","Yes",5,0,100,"unknown",0,"c++","CScrollView and window size",10,0,0.995875447478131
"6382","No",5,0,100,"unknown",0,"c++","Deployment tools ENTERPRISE - what is the best for Windows environment?",10,0,0.995875447478131
"6164","Yes",15,5,100,"unknown",2,"c#","What is the least amount of code needed to update one list with another list?",10,6350,0.995838727698607
"5221","Yes",15,0,100,"unknown",59,"c#","C#: File-size format provider",10,2429,0.99578657932196
"1459","No",5,0,100,"unknown",-2,"c++","qt-Qt x11 for Mac",10,0,0.995781522304862
"504","Yes",15,0,100,"unknown",59,"c#","How to Disable Alt + F4 closing form?",10,1375,0.995780464837709
"345","Yes",15,0,100,"unknown",59,"c#","Is accessing a variable in C# an atomic operation?",10,1016,0.995778380183652
"3777","Yes",5,0,100,"unknown",-4,"c++","How can I tell that a directory is really a recycle bin?",10,6508,0.99572392435954
"1879","Yes",15,0,100,"unknown",56,"c#","Multi-threaded splash screen in C#?",10,4246,0.995652736425584
"171","Yes",15,0,100,"unknown",56,"c#","How can I read the properties of a C# class dynamically?",10,384,0.995629579026642
"4951","Yes",5,0,100,"unknown",0,"php","Oracle Global Temporary Table / PHP interaction question",10,2246765,0.9955208015525
"1928","Yes",15,0,100,"unknown",53,"c#","Best .NET memory and performance profiler?",10,4653,0.995505953698812
"5525","Yes",5,5,100,"unknown",258,"css","Tool to identify unused css definitions",50,6133,0.995493331852875
"2080","Yes",15,0,1000,"unknown",1313,"python","Best way to check if a list is empty",100,4872,0.995473144408542
"6384","Yes",15,0,1000,"unknown",1157,"jquery","How to detect a click outside an element?",100,2138,0.995473077814404
"1881","Yes",15,0,100,"unknown",35,"c#","How can I register a global hot key to say CTRL+SHIFT+(LETTER) using WPF and .NET 3.5?",10,146637,0.995473064063691
"478","Yes",15,0,100,"unknown",52,"c#","Genetic Programming in C#",10,877,0.995431424942469
"5007","Yes",15,0,100,"unknown",5,"c#",".NET Generic Method Question",10,384853,0.995427636263878
"2822","Yes",15,0,100,"unknown",51,"c#","How do you implement GetHashCode for structure with two string, when both strings are interchangeable",10,3834,0.995398473001464
"4434","Yes",15,0,100,"unknown",48,"c#","Auto-implemented getters and setters vs. public fields",10,19688,0.995343126679102
"81","Yes",15,0,100,"unknown",48,"c#",".NET Unit Testing packages?",10,234,0.99521686389225
"4178","Yes",5,0,100,"unknown",100,"java","Why aren't Java Collections remove methods generic?",10,15816,0.99515609009151
"5954","Yes",15,0,100,"unknown",46,"c#","Err:501",10,230,0.995107988082399
"4187","Yes",15,0,100,"unknown",45,"c#","Command Pattern : How to pass parameters to a command?",10,4687,0.995082865915333
"495","Yes",15,0,100,"unknown",45,"c#","UrlEncode through a console application?",10,1469,0.995061062817958
"5240","Yes",15,0,100,"unknown",43,"c#",".NET Integer vs Int16?",10,17235,0.995056993421192
"5968","Yes",15,0,100,"unknown",44,"c#","C# classes in separate files?",10,7529,0.995046629325768
"1137","Yes",15,0,100,"unknown",44,"c#","How do I spawn threads on different CPU cores?",10,2577,0.995012791594732
"728","Yes",15,0,100,"unknown",43,"c#","List<BusinessObject> or BusinessObjectCollection?",10,1965,0.994952129427756
"566","Yes",15,0,100,"unknown",43,"c#","What's the best way to implement field validation using ASP.NET MVC?",10,1549,0.99494924186246
"5518","Yes",5,0,100,"unknown",184,"c#","How do I use reflection to invoke a private method?",50,8223,0.994925243665844
"4115","Yes",5,0,100,"unknown",97,"java","Is there a Macro Recorder for Eclipse?",10,4276,0.99490970513827
"6009","Yes",15,0,100,"unknown",42,"c#","Text difference algorithm",10,3834,0.994908128353318
"2340","Yes",15,0,100,"unknown",42,"c#","lock keyword in C#",10,2469,0.994898565157841
"3086","Yes",15,0,100,"unknown",39,"c#","How to double buffer .NET controls on a form?",10,12597,0.994796443686087
"5332","Yes",15,0,100,"unknown",40,"c#","What does ""Cannot evaluate expression because the code of the current method is optimized."" mean?",10,781,0.994770391731844
"1114","No",5,0,100,"unknown",94,"java","Java Logging vs Log4J",10,3360,0.994728390220884
"995","No",15,0,100,"unknown",39,"c#","Coolest C# LINQ/Lambdas trick you've ever pulled?",10,3055,0.994727750378562
"129","Yes",15,0,100,"unknown",39,"c#","Convert integers to written numbers",10,383,0.994708353375741
"1832","Yes",5,0,100,"unknown",93,"java","Returning from a finally block in Java",10,797,0.994649961766965
"3121","Yes",5,0,100,"unknown",15,"php","Is there a difference between apache module vs cgi (concerning security)?",10,1994377,0.994646773197447
"910","Yes",15,0,100,"unknown",37,"c#","What is the best way to deal with DBNull's",10,2191,0.994601425071518
"4226","Yes",5,0,100,"unknown",91,"java","Does the JVM prevent tail call optimizations?",10,5113,0.99456063829534
"3452","Yes",15,0,100,"unknown",36,"c#","Creating a fixed width file in C#",10,3208,0.994548004430126
"5547","Yes",15,0,1000,"unknown",1296,"python","What is the difference between @staticmethod and @classmethod in Python?",100,4766,0.994518335137782
"1045","Yes",15,0,100,"unknown",35,"c#","Is there an automatic code formatter for C#?",10,3205,0.994486335897663
"3561","Yes",15,0,100,"unknown",218,"c++","What Does {0} Mean in C++?",10,17027,0.99445756356042
"4669","Yes",15,0,100,"unknown",34,"c#","Do C# Generics Have a Performance Benefit?",10,5648,0.994442681927049
"5009","Yes",15,0,100,"unknown",33,"c#","A way of casting a base type to a derived type",10,13688,0.99444159353474
"6215","Yes",15,0,100,"unknown",32,"c#","C# ""Using"" Syntax",10,21299,0.994437226973385
"1303","Yes",15,0,100,"unknown",34,"c#","Why is .NET exception not caught by try/catch block?",10,3347,0.994425084506369
"3540","No",15,0,100,"unknown",33,"c#","Business Objects, Validation And Exceptions",10,11355,0.994423747521697
"4277","Yes",15,0,100,"unknown",34,"c#","Should I use internal or public visibility by default?",10,3146,0.994423544684154
"554","No",15,0,100,"unknown",34,"c#","How do I generate a hashcode from a byte array in C#?",10,1948,0.994414358261106
"2945","Yes",15,0,100,"unknown",34,"c#","What is the difference between lambdas and delegates in the .NET Framework?",10,1538,0.994411210871607
"3907","Yes",15,0,100,"unknown",34,"c#","How do I determine darker or lighter color variant of a given color?",10,483,0.994403103991505
"3304","Yes",15,0,100,"unknown",33,"c#","How to catch ALL exceptions/crashes in a .NET app",10,7442,0.994393687471869
"1787","Yes",15,0,100,"unknown",33,"c#","How can I generate database tables from C# classes?",10,4550,0.99437136734304
"5928","Yes",15,0,100,"unknown",33,"c#","Is casting the same thing as converting?",10,2536,0.994355771347826
"3513","Yes",15,0,100,"unknown",31,"c#","How to prevent flickering in ListView when updating a single ListViewItem's text?",10,10833,0.994292862027004
"402","Yes",15,0,100,"unknown",32,"c#","What are the most important functional differences between C# and VB.NET?",10,337,0.99427469481741
"803","Yes",5,0,100,"unknown",87,"java","Java Annotations",10,142,0.994271455859563
"5895","No",15,0,100,"unknown",29,"c#","Which are the ""must follow"" FxCop rules for any C# developer?",10,22016,0.994252088635923
"47","Yes",15,0,100,"unknown",31,"c#",".NET Testing Framework Advice",10,111,0.994208178900096
"1443","Yes",15,0,100,"unknown",30,"c#",".NET Scanning API",10,4171,0.994175287415877
"2371","Yes",5,5,100,"unknown",27,"java","Starting a process with inherited stdin/stdout/stderr in Java 6",10,5696,0.994161320165354
"1170","No",15,0,100,"unknown",30,"c#","Does C# have the notion of private and protected inheritance?",10,1638,0.99415498589836
"4261","Yes",15,0,100,"unknown",29,"c#","What is the most flexible serialization for .NET objects, yet simple to implement?",10,2744,0.994097895349777
"2250","No",15,0,100,"unknown",29,"c#","Which .Net collection for adding multiple objects at once and getting notified?",10,1695,0.994089385397484
"3983","No",15,0,100,"unknown",27,"c#","What's a good threadsafe singleton generic template pattern in C#",10,17174,0.994082187852429
"5160","No",5,0,100,"unknown",3,"php","Using shell_exec('passwd') to change a user's password",10,2019426,0.994080880995559
"3911","Yes",15,0,100,"unknown",25,"c#","What to use for version control with Visual Studio 2008 for inhouse projects?",10,16492,0.993942003150102
"4590","Yes",15,0,100,"unknown",25,"c#","What is the most reliable way to create a custom event log and event source during the installation of a .Net Service",10,13368,0.993915957699236
"6568","Yes",5,0,100,"unknown",39,"jquery","jQuery match multiple attributes",10,410357,0.993889207593784
"5374","No",5,0,100,"unknown",0,"php","php - proc_open (or other function that works)",10,2019426,0.993877931014165
"3828","Yes",15,0,100,"unknown",24,"c#","Should I catch exceptions only to log them?",10,15771,0.993867478816005
"1412","Yes",15,0,100,"unknown",25,"c#","ASP.NET controls cannot be referenced in code-behind in Visual Studio 2008",10,4140,0.99383837021291
"1501","Yes",15,5,100,"unknown",842,"c#","How do you give a C# Auto-Property a default value?",100,946,0.993833716201516
"2211","Yes",5,0,100,"unknown",25,"java","Iterators in C++ (stl) vs Java, is there a conceptual difference?",10,445087,0.993759108740951
"625","Yes",5,0,100,"unknown",79,"java","shortcut for creating a Map from a List in groovy?",10,2031,0.993748820865616
"3992","Yes",15,0,100,"unknown",22,"c#","Looking for a simple standalone persistent dictionary implementation in C#",10,17174,0.993740185872909
"6207","Yes",15,0,100,"unknown",22,"c#","Pascal casing or Camel Casing for C# code?",10,14533,0.993717445902626
"5323","Yes",15,5,100,"unknown",151,"c++","Why use iterators instead of array indices?",10,2147,0.993714704019666
"2344","Yes",5,0,100,"unknown",86,"jquery","How do you get JavaScript/jQuery Intellisense Working in Visual Studio 2008?",10,1284,0.993680189873178
"576","Yes",15,0,100,"unknown",23,"c#","Should I *always* favour implictly typed local variables in C# 3.0?",10,1853,0.993678531944479
"6526","Yes",5,0,100,"unknown",76,"java","Cheapest Java code signing certificate? (not self-signed)",10,14569,0.993644892624608
"6345","Yes",15,0,100,"unknown",22,"c#","Are there any open source projects using DDD (Domain Driven Design)?",10,4422,0.993629625281833
