AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,_FavoriteCount,_Id,_Important,_LastActivityDate,_LastEditDate,_LastEditorDisplayName,_LastEditorUserId,_OwnerUserId,_PostTypeId,Score,Tags,_Title,ViewCount
Yes,4,0,,1/1/11,100,29460,unknown,2013-10-29T20:53:28.990,,,0,493,1,860.79,c#,Stop the taskbar flashing,10
Yes,7,0,,10/10/11,100,29461,unknown,2015-07-14T07:50:14.947,2015-07-14T07:50:14.947,codeLes,3218692,3030,1,285.09,java,What is a MUST COVER in my Groovy presentation?,10
Yes,20,0,,10/10/11,1000,29482,unknown,2016-01-07T20:11:21.593,2014-10-29T17:57:52.370,,220935,493,1,503.76,c#,Cast int to enum in C#,100
Yes,6,0,,9/23/10,100,29505,unknown,2009-02-20T17:34:13.313,,,0,3431280,1,1105.92,java,Deserialize in a different language,10
Yes,12,0,,7/19/11,100,29516,unknown,2013-10-09T07:44:37.330,2008-09-03T05:00:20.097,Scott,1915,1915,1,3742.05,java,Template Engines for Spring Framework,10
Yes,3,0,,10/9/09,100,29525,unknown,2015-08-24T22:19:03.540,2015-08-24T22:19:03.540,,4424636,2976,1,182.83,php,Opcode cache impact on memory usage,10
Yes,5,0,,10/9/09,100,29562,unknown,2011-01-17T19:00:23.223,2008-09-14T13:36:55.020,Jim Robert,2908,2908,1,5928.02,python,Python distutils - does anyone know how to use it?,10
Yes,6,0,,10/9/09,100,29654,unknown,2010-03-07T22:43:52.340,2010-03-07T22:43:52.340,,2660,2660,1,557.64,c#,WinForms databinding and foreign key relationships,10
Yes,3,0,,12/9/10,100,29664,unknown,2015-12-23T19:06:29.617,,,0,2231,1,15029.4,c#,How to catch SQLServer timeout exceptions,10
Yes,2,0,,10/8/12,100,29686,unknown,2015-10-08T08:22:10.203,2015-10-08T08:20:44.187,,67579,91,1,39.2,c#,"Set ASP.net executionTimeout in code / ""refresh"" request",10
Yes,6,0,,5/2/12,100,29689,unknown,2016-01-06T14:05:42.850,2016-01-06T14:05:42.850,Alotor,584674,2937,1,398.37,java,Javadoc template generator,10
Yes,3,0,,3/8/10,100,29694,unknown,2008-10-08T22:28:12.223,2008-10-08T22:28:12.223,Nigel Campbell,15401,2077,1,927.92,mysql,How to work around unsupported unsigned integer field types in MS SQL?,10
Yes,3,0,,5/28/11,100,29696,unknown,2013-11-19T10:28:15.340,,,0,2253,1,14.4,c#,How do you stop the Designer generating code for public properties on a User Control?,10
Yes,3,0,,9/19/10,100,29709,unknown,2014-03-17T11:11:14.527,2014-03-17T02:27:57.610,Chris,1269037,238,1,40.32,jquery,"How do I get the (x, y) pixel coordinates of the caret in text boxes?",10
Yes,7,0,,8/31/11,100,29731,unknown,2009-08-13T14:09:33.593,2008-08-27T11:19:19.323,John Hunter,2253,2253,1,1385.89,c#,What is the best way to sort a data bound combo box?,10
Yes,1,0,,8/31/11,100,29733,unknown,2008-08-29T16:58:16.030,2008-09-10T18:13:57.947,,-1,1968,1,187.5,python,Trackback/Pingback libraries for Python/Ruby?,10
Yes,2,0,,8/31/11,100,29734,unknown,2013-05-02T06:59:33.647,2013-05-02T06:59:33.647,,472792,959,1,36.84,java,Why stateless session beans are single threaded?,10
Yes,2,0,,8/31/11,100,29746,unknown,2013-05-23T15:58:46.560,2013-05-23T15:58:46.560,Rob Cooper,445131,115,1,4679.7,php,Get the Directory sizes on a Remote Host with a PHP script,10
No,6,0,,7/8/11,100,29751,unknown,2012-08-31T23:52:43.143,2012-08-31T23:50:01.850,travis,63550,2138,1,60.83,java,How can I make this code to submit a UTF-8 form textarea with jQuery/Ajax work?,10
Yes,3,0,,1/30/09,100,29820,unknown,2014-01-30T07:15:38.813,2014-01-30T07:15:38.813,,1737819,142,1,1334.76,java,Java return copy to hide future changes,10
Yes,2,0,,1/8/12,100,29845,unknown,2013-09-02T13:28:54.263,,,0,1090,1,43.78,c#,Dynamic reference to resource files in C#,10
Yes,5,0,,11/7/10,100,29856,unknown,2015-02-28T14:12:04.193,2015-02-28T14:12:04.193,,4099593,3431280,1,129.36,python,Install Python to match directory layout in OS X 10.5,10
Yes,13,0,,4/29/10,100,29869,unknown,2014-05-14T10:10:54.000,2009-11-22T09:16:21.810,Jerub,20938,274,1,115.8,html,Regex to match all HTML tags except <p> and </p>,10
Yes,5,0,,12/31/11,100,29890,unknown,2012-08-19T13:53:05.437,2008-09-03T16:12:49.187,,-1,3186,1,63.92,c++,How to get your own (local) IP-Address from an udp-socket (C/C++),10
Yes,12,0,,8/12/09,100,29943,unknown,2014-05-07T16:00:06.593,2014-05-07T16:00:06.593,,260080,184,1,406.7,html,How to submit a form when the return key is pressed?,100
Yes,6,0,,8/12/09,100,29980,unknown,2008-09-22T18:34:34.370,2008-08-31T07:42:11.730,Mark Biek,305,266,1,241.44,c#,How should I test a method that populates a list from a DataReader?,10
Yes,5,0,,11/12/11,100,30003,unknown,2015-11-20T11:37:44.667,2015-11-20T11:37:44.667,,3218692,2138,1,4058.12,jquery,How to compare an html entity with jQuery,10
Yes,4,0,,11/12/11,100,30004,unknown,2008-08-31T07:46:28.477,2008-08-31T07:46:28.477,Mark Biek,305,87645,1,2149.75,c#,Can you use LINQ tools such as SQLMetal with an access database?,10
Yes,11,0,,1/20/12,100,30005,unknown,2015-05-23T07:31:03.737,2011-12-12T04:07:51.090,Rob Cooper,31671,3168,1,218.12,jquery,How do I fire an event when a iframe has finished loading in jQuery?,100
Yes,7,0,,3/20/09,100,30080,unknown,2012-03-13T14:39:19.333,,,0,623,1,9825.18,c#,How to know if a line intersects a plane in C#? - Basic 2D geometry,10
Yes,5,0,,7/21/12,100,30099,unknown,2010-12-01T22:45:03.273,,,0,841,1,259.2,c++,"C++ - What does ""Stack automatic"" mean?",10
Yes,14,0,,7/21/12,100,30101,unknown,2015-11-07T23:35:50.533,2008-09-12T21:14:13.003,,-1,3205,1,116.64,c#,Is there an automatic code formatter for C#?,10
Yes,5,0,,6/12/12,100,30121,unknown,2014-12-13T01:51:24.733,2014-12-13T01:51:24.733,,1810429,356,1,309.65,php,Making a JavaScript regex equivalent to a PHP regex,10
Yes,4,0,,1/15/09,100,30160,unknown,2012-05-04T00:58:15.777,2012-05-04T00:58:15.777,,127036,3030,1,204.18,java,Is there a Java Console/Editor similar to the GroovyConsole?,10
Yes,9,0,,1/15/09,100,30170,unknown,2016-01-14T20:02:13.480,,,0,797,1,298.45,css,Avoiding repeated constants in CSS,10
Yes,3,0,,6/4/10,100,30171,unknown,2009-06-10T20:27:10.547,2008-08-27T17:23:50.273,Chris Marasti-Georg,96,96,1,436,java,Why won't .NET deserialize my primitive array from a web service?,10
Yes,3,0,,2/18/10,100,30188,unknown,2015-12-14T06:58:31.503,2015-12-14T06:58:31.503,,3583831,2993,1,131.4,c#,How can I format a javascript date to be serialized by jQuery,10
Yes,24,0,,11/16/11,100,30251,unknown,2013-06-14T17:04:39.883,2011-06-16T20:46:45.873,Rob,294313,2141,1,1263.36,html,Tables instead of DIVs,10
Yes,11,0,,11/16/11,100,30281,unknown,2011-03-23T00:00:48.740,2010-07-22T14:06:44.453,,21234,3245,1,504.9,java,How Popular is the Seam Framework,10
Yes,4,0,,11/16/11,100,30307,unknown,2012-04-25T23:12:29.810,2012-04-25T23:12:29.810,Mark Biek,1332690,305,1,819.18,php,Why would getcwd() return a different directory than a local pwd?,10
Yes,11,0,,8/7/11,100,30319,unknown,2015-12-27T05:24:51.037,2015-12-27T05:24:51.037,,1317053,2098,1,6076.4,html,Is there a HTML opposite to <noscript>?,10
Yes,5,0,,6/8/10,100,30328,unknown,2015-11-20T19:57:50.790,2008-08-27T15:25:31.040,Keith,905,3249,1,783.5,c#,OCR with the Tesseract interface,10
No,2,0,,10/17/09,100,30337,unknown,2008-08-27T15:18:51.570,,,0,2881,1,961.26,java,Install-base of Java JRE?,10
Yes,1,0,,8/28/11,100,30342,unknown,2012-04-25T21:23:48.973,2012-04-25T21:23:48.973,,1332690,2993,1,1203.92,jquery,Why do I receive a q[num] error when aborting a jQuery queue pipeline?,10
Yes,6,0,,9/29/11,100,30346,unknown,2015-12-26T05:52:17.910,2015-12-26T05:52:17.910,,5104596,3211,1,379.62,html,Fixed page layout in IE6,10
Yes,29,0,2009-12-29T04:12:17.417,9/29/11,100,30373,unknown,2015-07-06T01:12:27.180,2014-01-22T21:14:04.110,,63550,2328,1,155.52,c++,What C++ pitfalls should I avoid?,10
No,5,0,,5/4/12,100,30428,unknown,2012-01-12T18:50:43.680,2012-01-12T18:50:43.680,mmp1,1060350,3027,1,3239.2,java,experience with java clustering?,10
Yes,7,0,,5/17/11,100,30430,unknown,2010-02-22T19:59:30.860,2008-08-27T15:27:09.943,Keith,905,2684,1,9.4,c#,Moving from Visual Studio 2005 to 2008 and .NET 2.0,10
Yes,11,0,,5/17/11,100,30485,unknown,2015-12-30T12:57:57.643,2015-05-08T22:56:06.377,Sean,64911,106,1,265.68,html,"What is a reasonable length limit on person ""Name"" fields?",50
Yes,4,0,,5/17/11,100,30494,unknown,2014-09-17T03:51:03.263,2011-08-16T16:39:34.167,,1288,1490,1,3580.5,c#,Compare Version Identifiers,10
Yes,2,0,,5/17/11,100,30521,unknown,2015-04-20T08:02:04.360,2015-04-20T08:02:04.360,,1536843,2897,1,272.16,c++,Qt Child Window Placement,10
No,3,0,,5/17/11,100,30566,unknown,2010-11-05T21:03:12.667,2008-09-16T18:02:54.193,Jason Z,2470,111,1,86.94,c#,Delayed Write Failed on Windows 2003 Clustered Fileshare,10
Yes,6,0,,11/17/09,100,30569,unknown,2015-08-17T17:14:49.043,2010-05-08T10:24:39.083,,1431,2972,1,2916.35,c#,Resize transparent images using C#,10
Yes,9,0,,10/10/11,1000,30571,unknown,2016-01-07T22:32:29.217,2015-10-08T16:18:11.967,,627727,1709,1,1956.36,java,How do I tell Maven to use the latest version of a dependency?,100
Yes,8,0,,10/7/12,100,30627,unknown,2009-09-05T17:54:45.623,,,0,828,1,11555.28,java,How would you use Java to handle various XML documents?,10
Yes,4,0,,10/7/12,100,30653,unknown,2008-09-02T09:41:09.213,2008-08-28T02:53:09.170,jm,814,814,1,94.85,c#,"What do I need to do to implement an ""out of proc"" COM server in C#?",10
Yes,6,0,,10/7/12,100,30660,unknown,2011-04-26T03:31:41.553,2011-04-26T03:31:41.553,,135152,547,1,1565.12,mysql,MySQL Binary Log Replication: Can it be set to ignore errors?,10
No,4,0,,8/13/11,100,30696,unknown,2012-01-17T17:05:46.700,2012-01-17T17:05:46.700,Mark Biek,287783,2786,1,181.72,java,Java code to import CSV into Access,10
Yes,7,0,,8/16/11,100,30729,unknown,2009-01-30T18:29:36.380,,,0,3291,1,4511.36,c#,C# Performance For Proxy Server (vs C++),10
Yes,3,0,,8/16/11,100,30856,unknown,2014-04-30T06:38:13.340,2010-08-18T16:57:22.147,Oli,2363,2363,1,9595.52,mysql,MySQL Results to a File,10
Yes,8,0,,8/16/11,100,30877,unknown,2015-07-24T07:16:29.133,2008-12-29T22:26:02.547,marxidad,1659,3063,1,1733.32,c#,Fastest way to calculate primes in C#?,10
No,6,0,,3/4/09,100,30928,unknown,2011-03-09T11:22:00.010,2008-08-28T07:10:08.930,John,33,1600,1,10.14,html,A WYSIWYG Markdown control for Windows Forms?,10
Yes,3,0,,8/18/09,100,30940,unknown,2008-08-27T19:57:02.290,,,0,2025,1,799.5,php,How to handle error logging,10
Yes,18,0,,11/16/10,100,30953,unknown,2016-01-28T11:37:56.610,2008-09-10T14:13:49.817,,-1,3022,1,7601.19,android,Is there a multiplatform framework for developing iPhone / Android applications?,50
Yes,10,0,,5/27/11,100,30998,unknown,2012-05-18T21:04:08.490,,,0,2566,1,849.5,c++,using too much static bad or good?,10
Yes,5,0,,5/27/11,100,31007,unknown,2010-08-22T05:55:47.810,,,0,2723,1,80.96,c#,Pass reference to element in C# Array,10
Yes,3,0,,8/23/10,100,31031,unknown,2009-07-08T13:13:20.890,2009-07-08T13:13:20.890,,177,177,1,297.6,c#,What's the best way to allow a user to browse for a file in C#?,10
Yes,24,5,,8/19/11,1000,31044,unknown,2016-02-08T12:10:45.913,2016-01-22T20:18:15.043,gomercobs,1946501,302,1,399.6,jquery,"Is there an ""exists"" function for jQuery?",100
Yes,7,0,,1/3/12,100,31053,unknown,2014-07-26T15:47:40.660,2011-06-26T16:14:13.747,,838,838,1,1343.86,c#,Regex (C#): Replace \n with \r\n,50
Yes,5,0,,11/29/12,100,31088,unknown,2008-10-09T22:22:38.660,2008-10-09T22:22:38.660,Constantin,20310,327,1,5329.44,c#,What is the best way to inherit an array that needs to store subclass specific data?,10
Yes,6,0,,3/17/12,100,31096,unknown,2014-11-13T16:25:20.147,2014-08-26T23:19:08.433,,1563422,3314,1,347.28,c#,Process Memory Size - Different Counters,10
Yes,4,0,,4/12/10,100,31127,unknown,2015-12-07T16:10:43.793,2015-06-24T17:11:22.080,,95674,2598,1,1580.1,java,Java Swing: Displaying images from within a Jar,10
Yes,4,0,,8/24/10,100,31128,unknown,2014-07-19T02:27:30.627,2012-05-17T15:16:51.863,,106224,2822,1,110.7,html,Enforcing web coding standards,10
Yes,5,0,,7/4/11,100,31129,unknown,2015-12-25T05:44:34.630,2015-12-25T05:44:34.630,JasonBunting,4939915,2993,1,878.04,jquery,How can I return a variable from a $.getJSON function,50
Yes,3,0,,11/10/10,100,31201,unknown,2008-09-21T07:37:34.410,2008-09-21T07:37:34.410,Jason Etheridge,2193,1288,1,380.5,java,How do you get a reference to the enclosing class from an anonymous inner class in Java?,10
Yes,12,0,,6/24/10,100,31215,unknown,2011-11-08T18:50:09.967,2008-10-09T00:47:35.733,toolkit,3295,1865,1,62.8,c#,Constructors with the same argument type,10
Yes,2,0,,6/24/10,100,31221,unknown,2011-12-19T20:00:52.903,,,0,1226,1,4661.54,c#,Response.Redirect using ~ Path,10
No,8,0,,9/19/12,100,31238,unknown,2012-09-21T11:33:26.263,,,0,634,1,9245.54,c#,C#: instantiating classes from XML,10
No,5,0,,9/19/12,100,31295,unknown,2013-10-18T10:18:19.273,2013-10-18T10:18:19.273,,2307541,1615,1,4468.9,jquery,JavaScript animation with Safari,10
Yes,6,0,,12/24/11,100,31340,unknown,2014-02-06T16:19:03.467,2010-09-11T20:31:26.950,,63550,242853,1,3024.25,python,"How do threads work in Python, and what are common Python-threading specific pitfalls?",10
Yes,4,0,,3/23/12,100,31380,unknown,2015-11-23T00:09:21.883,2008-09-17T07:49:15.860,Stu Thompson,2961,338,1,29.05,java,Is there a reason to use BufferedReader over InputStreamReader when reading all characters?,10
Yes,2,0,,10/15/11,100,31394,unknown,2010-03-23T17:42:19.820,,,0,2598,1,23256.24,java,Java: Programatic Way to Determine Current Windows User,10
Yes,8,0,,8/7/10,100,31408,unknown,2015-04-17T10:58:54.837,2015-04-17T10:58:54.837,Haacked,155077,2993,1,5440.08,c#,Where can I find a good ASP.NET MVC sample?,10
Yes,2,0,,3/3/09,100,31410,unknown,2008-11-02T02:16:57.670,2008-11-02T02:16:57.670,hop,3850,3331,1,70.72,c#,Visual Studio 2008 debugging issue,10
Yes,3,0,,2/9/10,100,31412,unknown,2011-04-25T21:25:00.240,2008-08-31T00:54:51.600,Mark Biek,305,3002,1,21999.56,python,Proprietary plug-ins for GPL programs: what about interpreted languages?,10
Yes,7,0,,2/9/10,100,31415,unknown,2012-09-02T19:53:35.223,2009-11-22T09:17:09.857,Lane,20938,2644,1,587.44,java,Quick way to find a value in HTML (Java),10
Yes,2,0,,1/17/09,100,31424,unknown,2008-09-17T21:24:53.310,,,0,493,1,1221.2,c#,NHIbernate: Difference between Restriction.In and Restriction.InG,10
Yes,14,0,,1/17/09,100,31446,unknown,2015-06-15T05:49:10.940,2010-09-01T21:42:21.030,,70604,506,1,77.28,java,Detach an entity from JPA/EJB3 persistence context,50
Yes,4,0,,8/30/10,100,31462,unknown,2013-03-05T09:16:53.393,2008-08-28T09:07:05.620,Ian Nelson,2084,2644,1,5148.62,java,How to fetch HTML in Java,10
Yes,5,0,,8/30/10,100,31498,unknown,2015-02-10T15:58:09.570,,,0,67,1,89.6,c#,Best way to test if a generic type is a string? (c#),50
Yes,2,0,,9/11/09,100,31534,unknown,2008-08-28T23:22:24.940,2008-08-28T02:23:19.163,Adam Haile,194,820,1,436,c#,Has anyone moved to NHibernate 2.0 in a production environment?,10
Yes,8,0,,9/11/09,100,31535,unknown,2014-12-13T08:17:23.270,2014-12-13T08:17:23.270,pek,1810429,2644,1,391.51,html,Best way to fetch a varying HTML tag,10
No,9,0,,7/16/09,100,31559,unknown,2011-12-16T18:15:18.683,2011-12-16T18:15:18.683,,396458,1455,1,1018.02,c#,Any thoughts on DevExpress XPO ORM Package?,10
Yes,7,0,,11/15/12,100,31567,unknown,2011-01-26T18:45:15.087,2008-08-28T03:12:59.653,BenRobbins,1880,1880,1,285.12,c#,How to properly cast objects created through reflection,10
Yes,4,0,,9/10/11,100,31581,unknown,2013-09-05T16:16:25.397,2013-09-05T16:16:25.397,,3279,3279,1,212.64,c#,How scalable is System.Threading.Timer?,10
Yes,11,0,,4/10/11,100,31584,unknown,2015-05-07T00:29:25.067,2015-05-07T00:29:25.067,,2644,2644,1,479.7,java,Design: Java and returning self-reference in setter methods,10
Yes,13,0,,4/10/11,1000,31693,unknown,2013-09-26T03:22:11.110,2009-04-11T23:25:38.170,Konrad Rudolph,811,2644,1,260.82,java,What are the differences between Generics in C# and Java... and Templates in C++?,10
Yes,4,0,,4/10/11,100,31708,unknown,2008-08-28T12:27:33.113,2008-08-28T05:23:24.957,travis,1414,202,1,1311.28,c#,How can I convert IEnumerable<T> to List<T> in C#?,10
Yes,12,5,,10/9/11,100,31722,unknown,2015-01-05T21:57:59.760,2011-08-27T22:23:26.123,Haacked,1288,598,1,30.98,html,Anyone have a diff algorithm for rendered HTML?,10
Yes,5,0,,10/9/11,100,31794,unknown,2009-03-09T17:46:54.703,2008-08-28T09:15:50.267,Keith,905,2121,1,1450.68,c#,Help accessing application settings using ConfigurationManager,10
No,7,0,,10/23/12,100,31840,unknown,2014-12-05T15:27:59.727,2014-12-05T15:27:59.727,,3885376,3360,1,5813.32,java,Java Logging vs Log4J,10
Yes,3,0,,1/8/12,100,31867,unknown,2012-06-06T23:17:58.480,2012-06-06T23:17:58.480,OysterD,1324019,2638,1,314.25,c++,Are there any examples where we *need* protected inheritance in C++?,10
Yes,4,0,,1/25/10,100,31871,unknown,2015-10-26T09:01:10.490,2015-07-02T08:17:49.143,Radu094,2630337,3263,1,9959.04,c#,WSACancelBlockingCall exception,10
Yes,23,5,,1/25/10,1000,31875,unknown,2015-09-12T01:59:28.753,2013-08-23T17:33:54.273,jelovirt,2001600,3363,1,1569.78,python,"Is there a simple, elegant way to define Singletons in Python?",100
Yes,5,0,,1/27/11,100,31885,unknown,2011-09-21T09:30:04.700,,,0,3205,1,278.88,c#,Does Visual Studio Server Explorer support custom database providers?,10
No,5,0,,1/27/11,100,31913,unknown,2012-06-13T17:07:39.373,2012-06-13T17:07:39.373,,851273,3373,1,5672.55,c++,A more generic visitor pattern,10
Yes,8,0,,1/27/11,100,31924,unknown,2013-10-01T18:13:51.373,2008-08-28T10:04:49.540,KiwiBastard,1075,0,1,77.35,java,What are the best practices for JSF?,10
Yes,5,0,,8/27/09,100,31930,unknown,2013-06-21T17:50:46.313,,,0,2972,1,2049.5,c#,Sending e-mail from a Custom SQL Server Reporting Services Delivery Extension,10
Yes,3,0,,3/17/11,100,32000,unknown,2013-06-25T20:08:13.677,2013-06-25T20:08:13.677,Mark Biek,426671,1344,1,4391.64,c#,C# - SQLClient - Simplest INSERT,10
Yes,7,0,,3/17/11,100,32001,unknown,2016-01-20T18:47:36.683,2008-08-28T11:24:17.337,Lehane,142,142,1,1679.16,java,Resettable Java Timer,10
Yes,8,0,,6/6/12,100,32034,unknown,2016-02-24T10:50:19.637,2016-02-24T10:50:19.637,,4454567,2993,1,389.98,c#,"In C#, isn't the observer pattern already implemented using Events?",10
Yes,8,0,,4/11/11,100,32041,unknown,2014-05-08T12:44:30.607,2008-08-28T12:34:18.087,Jonathan,1772,1772,1,1748.88,java,How to remove debug statements from production code in Java,10
Yes,9,0,,4/11/11,100,32044,unknown,2015-10-26T07:31:07.580,,,0,3154,1,3815.28,python,How can I render a tree structure (recursive) using a django template?,10
Yes,1,0,,4/11/11,100,32103,unknown,2008-09-20T02:24:50.927,2008-09-20T02:24:50.927,zacherates,2603,379,1,28.16,c#,how do you programatically invoke a listview label edit,10
No,8,0,,11/6/12,100,32145,unknown,2013-04-04T15:35:23.303,2013-04-04T15:35:23.303,Mark Biek,1612146,305,1,312.96,php,Is this a reasonable way to handle getters/setters in a PHP class?,10
Yes,10,0,,11/6/12,100,32151,unknown,2014-09-07T20:15:15.483,2010-07-31T18:28:28.773,Lars Truijens,149573,3396,1,207.74,html,Best way to export html to Word without having MS Word installed?,10
Yes,9,0,,5/16/12,100,32168,unknown,2015-09-28T18:08:04.193,2010-04-04T04:57:04.533,,164901,2686,1,131.94,c++,C++ cast syntax styles,10
Yes,2,0,,4/9/12,100,32173,unknown,2015-12-03T19:45:11.837,2015-12-03T19:45:11.837,,3393505,2808,1,278.08,c#,Disable asp.net radiobutton with javascript,10
Yes,7,0,,4/9/12,100,32243,unknown,2014-01-27T20:54:31.007,2013-04-04T15:34:49.957,travis,1612146,1820,1,1623.71,php,Can PNG image transparency be preserved when using PHP's GDlib imagecopyresampled?,50
Yes,20,5,,8/5/12,1000,32260,unknown,2016-02-27T12:40:41.120,2014-04-27T08:03:12.260,,3315935,2535,1,123.12,c#,Sending email in .NET through Gmail,100
Yes,17,0,,7/22/09,100,32280,unknown,2015-10-23T11:30:57.640,,,0,3295,1,275.04,java,Passing null to a method,10
Yes,10,0,,5/9/10,100,32332,unknown,2013-11-07T12:58:05.387,2008-11-02T03:16:53.383,Brian R. Bondy,3153,61,1,51.6,c++,Why don't the std::fstream classes take a std::string?,10
Yes,2,0,,5/9/10,100,32338,unknown,2014-12-13T08:27:19.127,2014-12-13T08:27:19.127,travis,1810429,3326,1,3.68,c#,Are there similar tools to Clone Detective for other languages/IDEs?,10
Yes,10,0,,2/18/09,100,32343,unknown,2015-04-01T14:17:56.180,,,0,2577,1,10679.4,c#,How do I spawn threads on different CPU cores?,10
Yes,3,0,,2/18/09,100,32385,unknown,2015-05-03T02:57:26.957,2015-05-03T02:57:26.957,Dave L.,15168,2147,1,1750,python,Programmatically editing Python source,10
Yes,1,0,,6/27/12,100,32395,unknown,2012-02-11T18:19:57.583,2012-02-11T18:19:57.583,,546730,93,1,1949.09,c#,Accessing static fields in XAML,10
